County,SegID,SegCustomerOut,SegCustomerMinutes,Duration,Start,End,CustomerThres,PctHU,PctTime,TotalHU
Alameda,165,3874,5553600,120,2020-06-26T07:00:00Z,2020-06-26T08:59:59Z,3096,0.6256803506652497,0.0228310502283105,619166
Alameda,167,4823,3086480,80,2020-07-03T14:10:00Z,2020-07-03T15:29:59Z,3096,0.7789510405933142,0.015220700152207002,619166
Alameda,170,3118,57651820,430,2020-08-02T11:30:00Z,2020-08-02T18:39:59Z,3096,0.5035806229670233,0.08181126331811263,619166
Alameda,171,5442,3466960,80,2020-08-02T22:10:00Z,2020-08-02T23:29:59Z,3096,0.878924230335645,0.015220700152207002,619166
Alameda,173,13882,55455840,240,2020-08-15T09:00:00Z,2020-08-15T12:59:59Z,3096,2.242048174479865,0.045662100456621,619166
Alameda,174,5115,1833540,60,2020-08-15T21:00:00Z,2020-08-15T21:59:59Z,3096,0.8261112528788725,0.01141552511415525,619166
Alameda,175,7694,86232800,400,2020-08-15T22:20:00Z,2020-08-16T04:59:59Z,3096,1.2426392922091976,0.076103500761035,619166
Alameda,176,18751,991864320,1020,2020-08-16T12:00:00Z,2020-08-17T04:59:59Z,3096,3.0284285635839177,0.19406392694063926,619166
Alameda,177,5444,30083040,260,2020-08-17T22:30:00Z,2020-08-18T02:49:59Z,3096,0.8792472454882858,0.04946727549467276,619166
Alameda,178,6091,73882000,400,2020-08-18T21:50:00Z,2020-08-19T04:29:59Z,3096,0.983742647367588,0.076103500761035,619166
Alameda,179,3207,2045200,80,2020-08-19T23:30:00Z,2020-08-20T00:49:59Z,3096,0.5179547972595394,0.015220700152207002,619166
Alameda,180,4835,7602420,140,2020-08-20T01:30:00Z,2020-08-20T03:49:59Z,3096,0.7808891315091591,0.02663622526636225,619166
Alameda,183,5427,556682760,1080,2020-10-15T06:30:00Z,2020-10-16T00:29:59Z,3096,0.876501616690839,0.2054794520547945,619166
Alameda,186,23889,11803375680,2690,2020-10-26T03:40:00Z,2020-10-28T00:29:59Z,3096,3.8582544907181595,0.5117960426179604,619166
Alameda,190,7607,11523600,150,2020-11-14T02:00:00Z,2020-11-14T04:29:59Z,3096,1.2285881330693222,0.028538812785388126,619166
