STATEFP,PLACEFP,PLACENS,GEOID,NAME,NAMELSAD,LSAD,CLASSFP,PCICBSA,PCINECTA,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,STATEFP_2,COUNTYFP,COUNTYNS,GEOID_2,NAME_2,NAMELSAD_2,LSAD_2,CLASSFP_2,MTFCC_2,CSAFP,CBSAFP,METDIVFP,FUNCSTAT_2,ALAND_2,AWATER_2,INTPTLAT_2,INTPTLON_2
"06","86832","02412321","0686832",Yorba Linda,Yorba Linda city,"25",C1,N,N,G4110,A,"51679911","52602","+33.8890375","-117.7720695","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","13214","02409454","0613214",Chino Hills,Chino Hills city,"25",C1,N,N,G4110,A,"115642342","123913","+33.9429693","-117.7256483","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","32506","02410716","0632506",Hawaiian Gardens,Hawaiian Gardens city,"25",C1,N,N,G4110,A,"2447289","30331","+33.8304821","-118.0734509","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","51182","02411250","0651182",Newport Beach,Newport Beach city,"25",C1,Y,N,G4110,A,"61626136","75442104","+33.5971325","-117.8902630","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","12552","02409431","0612552",Cerritos,Cerritos city,"25",C1,N,N,G4110,A,"22602740","338649","+33.8677450","-118.0694710","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","40032","02411577","0640032",La Mirada,La Mirada city,"25",C1,N,N,G4110,A,"20257551","44465","+33.9020453","-118.0089608","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","16350","02410232","0616350",Corona,Corona city,"25",C1,Y,N,G4110,A,"103445845","53210","+33.8619689","-117.5654945","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","43000","02410866","0643000",Long Beach,Long Beach city,"25",C1,Y,N,G4110,A,"131345808","70260174","+33.7807912","-118.1681803","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","39892","02411613","0639892",Lakewood,Lakewood city,"25",C1,N,N,G4110,A,"24349964","133080","+33.8471353","-118.1218940","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","85292","02412260","0685292",Whittier,Whittier city,"25",C1,N,N,G4110,A,"37939345","32427","+33.9668274","-118.0201222","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","39304","02411572","0639304",La Habra Heights,La Habra Heights city,"25",C1,N,N,G4110,A,"15951225","4740","+33.9589591","-117.9489729","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","08100","02409897","0608100",Brea,Brea city,"25",C1,N,N,G4110,A,"31513797","99672","+33.9251776","-117.8651109","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","36770","02410116","0636770",Irvine,Irvine city,"25",C1,Y,N,G4110,A,"169930356","802010","+33.6783986","-117.7712541","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","39290","02411571","0639290",La Habra,La Habra city,"25",C1,N,N,G4110,A,"19577662","15869","+33.9279270","-117.9515540","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","73962","02411969","0673962",Stanton,Stanton city,"25",C1,N,N,G4110,A,"8031388","0","+33.8002356","-117.9934455","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","40256","02411578","0640256",La Palma,La Palma city,"25",C1,N,N,G4110,A,"4611657","61544","+33.8506159","-118.0395647","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","43224","02410875","0643224",Los Alamitos,Los Alamitos city,"25",C1,N,N,G4110,A,"10382990","161830","+33.7969112","-118.0612440","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","48256","02411123","0648256",Mission Viejo,Mission Viejo city,"25",C1,N,N,G4110,A,"45737612","959475","+33.6093352","-117.6564710","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","59587","02411517","0659587",Rancho Santa Margarita,Rancho Santa Margarita city,"25",C1,N,N,G4110,A,"33399722","122877","+33.6323319","-117.5990075","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","65084","02411781","0665084",San Clemente,San Clemente city,"25",C1,N,N,G4110,A,"47542789","1940302","+33.4491433","-117.6131198","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","70686","02411851","0670686",Seal Beach,Seal Beach city,"25",C1,N,N,G4110,A,"29185041","1378239","+33.7543992","-118.0713198","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","82744","02412158","0682744",Villa Park,Villa Park city,"25",C1,N,N,G4110,A,"5380384","237","+33.8179855","-117.8112928","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","00947","02409683","0600947",Aliso Viejo,Aliso Viejo city,"25",C1,N,N,G4110,A,"17937313","0","+33.5792100","-117.7288978","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","36000","02410811","0636000",Huntington Beach,Huntington Beach city,"25",C1,N,N,G4110,A,"69922374","3455837","+33.6980069","-118.0038344","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","80854","02412117","0680854",Tustin,Tustin city,"25",C1,Y,N,G4110,A,"28906972","0","+33.7310232","-117.8106723","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","08786","02409932","0608786",Buena Park,Buena Park city,"25",C1,N,N,G4110,A,"27271037","65361","+33.8573527","-118.0073733","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","17946","02410293","0617946",Dana Point,Dana Point city,"25",C1,N,N,G4110,A,"16804059","683445","+33.4754520","-117.6930873","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","25380","02410537","0625380",Fountain Valley,Fountain Valley city,"25",C1,Y,N,G4110,A,"23495176","33638","+33.7105823","-117.9511290","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","39178","02411595","0639178",Laguna Beach,Laguna Beach city,"25",C1,N,N,G4110,A,"23036582","2512751","+33.5433700","-117.7618013","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","39220","02411596","0639220",Laguna Hills,Laguna Hills city,"25",C1,N,N,G4110,A,"16960505","63580","+33.5912164","-117.6976212","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","39259","02411598","0639259",Laguna Woods,Laguna Woods city,"25",C1,N,N,G4110,A,"8655358","2375","+33.6120583","-117.7303193","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","39496","02411602","0639496",Lake Forest,Lake Forest city,"25",C1,N,N,G4110,A,"43288926","202929","+33.6549461","-117.6758479","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","16580","02407666","0616580",Coto de Caza,Coto de Caza CDP,"57",U1,N,N,G4210,S,"20200732","60610","+33.5970366","-117.5864845","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","21292","02408710","0621292",East Whittier,East Whittier CDP,"57",U2,N,N,G4210,S,"2823028","0","+33.9243762","-117.9887317","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","39114","02583048","0639114",Ladera Ranch,Ladera Ranch CDP,"57",U1,N,N,G4210,S,"12807936","0","+33.5491462","-117.6417408","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","39598","02408560","0639598",Lakeland Village,Lakeland Village CDP,"57",U1,N,N,G4210,S,"22727469","685541","+33.6489563","-117.3668230","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","40526","02408577","0640526",Las Flores,Las Flores CDP,"57",U1,N,N,G4210,S,"6606354","0","+33.5839867","-117.6236334","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","47430","02583081","0647430",Midway City,Midway City CDP,"57",U1,N,N,G4210,S,"1578759","0","+33.7451208","-117.9848376","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","48410","02805246","0648410",Modjeska,Modjeska CDP,"57",U1,N,N,G4210,S,"5189981","0","+33.7091329","-117.6297041","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","52379","02408951","0652379",North Tustin,North Tustin CDP,"57",U1,N,N,G4210,S,"17044528","0","+33.7635437","-117.7947163","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","59503","02805249","0659503",Rancho Mission Viejo,Rancho Mission Viejo CDP,"57",U1,N,N,G4210,S,"97918365","0","+33.5140011","-117.5617932","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","63050","02409214","0663050",Rossmoor,Rossmoor CDP,"57",U1,N,N,G4210,S,"4038884","0","+33.7886914","-118.0803257","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","63218","02409220","0663218",Rowland Heights,Rowland Heights CDP,"57",U1,N,N,G4210,S,"33868441","20311","+33.9703133","-117.8905677","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","71918","02805252","0671918",Silverado,Silverado CDP,"57",U1,N,N,G4210,S,"14812702","0","+33.7481762","-117.6284789","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","80210","02812660","0680210",Trabuco Canyon,Trabuco Canyon CDP,"57",U1,N,N,G4210,S,"18861606","0","+33.6782283","-117.5940094","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","85587","02812659","0685587",Williams Canyon,Williams Canyon CDP,"57",U1,N,N,G4210,S,"1465500","0","+33.7289126","-117.6394381","06","059","00277294","06059",Orange,Orange County,"06",H1,G4020,"348","31080","11244",A,"2053449483","406294114","+33.6756872","-117.7772068"
"06","08058","02409893","0608058",Brawley,Brawley city,"25",C1,N,N,G4110,A,"21024324","0","+32.9783547","-115.5286723","06","025","00277277","06025",Imperial,Imperial County,"06",H1,G4020,,"20940",,A,"10814595262","790216761","+33.0408143","-115.3554001"
"06","09710","02409958","0609710",Calexico,Calexico city,"25",C1,N,N,G4110,A,"22324358","0","+32.6849313","-115.4943572","06","025","00277277","06025",Imperial,Imperial County,"06",H1,G4020,,"20940",,A,"10814595262","790216761","+33.0408143","-115.3554001"
"06","21782","02410409","0621782",El Centro,El Centro city,"25",C1,Y,N,G4110,A,"30671756","45518","+32.7863511","-115.5602059","06","025","00277277","06025",Imperial,Imperial County,"06",H1,G4020,,"20940",,A,"10814595262","790216761","+33.0408143","-115.3554001"
"06","34246","02410780","0634246",Holtville,Holtville city,"25",C1,N,N,G4110,A,"2988033","11902","+32.8137812","-115.3783188","06","025","00277277","06025",Imperial,Imperial County,"06",H1,G4020,,"20940",,A,"10814595262","790216761","+33.0408143","-115.3554001"
"06","36280","02410097","0636280",Imperial,Imperial city,"25",C1,N,N,G4110,A,"16292294","0","+32.8390035","-115.5720257","06","025","00277277","06025",Imperial,Imperial County,"06",H1,G4020,,"20940",,A,"10814595262","790216761","+33.0408143","-115.3554001"
"06","84606","02412239","0684606",Westmorland,Westmorland city,"25",C1,N,N,G4110,A,"1528294","0","+33.0389220","-115.6223136","06","025","00277277","06025",Imperial,Imperial County,"06",H1,G4020,,"20940",,A,"10814595262","790216761","+33.0408143","-115.3554001"
"06","09878","02409962","0609878",Calipatria,Calipatria city,"25",C1,N,N,G4110,A,"9579219","0","+33.1688054","-115.4856694","06","025","00277277","06025",Imperial,Imperial County,"06",H1,G4020,,"20940",,A,"10814595262","790216761","+33.0408143","-115.3554001"
"06","07372","02407878","0607372",Bombay Beach,Bombay Beach CDP,"57",U1,N,N,G4210,S,"1719105","0","+33.3556097","-115.7269018","06","025","00277277","06025",Imperial,Imperial County,"06",H1,G4020,,"20940",,A,"10814595262","790216761","+33.0408143","-115.3554001"
"06","19024","02408665","0619024",Desert Shores,Desert Shores CDP,"57",U1,N,N,G4210,S,"1809312","294345","+33.4038032","-116.0392059","06","025","00277277","06025",Imperial,Imperial County,"06",H1,G4020,,"20940",,A,"10814595262","790216761","+33.0408143","-115.3554001"
"06","33084","02408367","0633084",Heber,Heber CDP,"57",U1,N,N,G4210,S,"3718242","0","+32.7324941","-115.5293983","06","025","00277277","06025",Imperial,Imperial County,"06",H1,G4020,,"20940",,A,"10814595262","790216761","+33.0408143","-115.3554001"
"06","21788","02805234","0621788",El Centro Naval Air Facility,El Centro Naval Air Facility CDP,"57",M2,N,N,G4210,S,"10855446","0","+32.8252316","-115.6680724","06","025","00277277","06025",Imperial,Imperial County,"06",H1,G4020,,"20940",,A,"10814595262","790216761","+33.0408143","-115.3554001"
"06","51392","02408926","0651392",Niland,Niland CDP,"57",U1,N,N,G4210,S,"1040220","0","+33.2387079","-115.5144396","06","025","00277277","06025",Imperial,Imperial County,"06",H1,G4020,,"20940",,A,"10814595262","790216761","+33.0408143","-115.3554001"
"06","53378","02408976","0653378",Ocotillo,Ocotillo CDP,"57",U1,N,N,G4210,S,"22959357","0","+32.7431265","-116.0018794","06","025","00277277","06025",Imperial,Imperial County,"06",H1,G4020,,"20940",,A,"10814595262","790216761","+33.0408143","-115.3554001"
"06","55422","02409022","0655422",Palo Verde,Palo Verde CDP,"57",U1,N,N,G4210,S,"1502113","0","+33.4278429","-114.7270947","06","025","00277277","06025",Imperial,Imperial County,"06",H1,G4020,,"20940",,A,"10814595262","790216761","+33.0408143","-115.3554001"
"06","64294","02409242","0664294",Salton City,Salton City CDP,"57",U1,N,N,G4210,S,"55521880","0","+33.2994260","-115.9609466","06","025","00277277","06025",Imperial,Imperial County,"06",H1,G4020,,"20940",,A,"10814595262","790216761","+33.0408143","-115.3554001"
"06","64308","02409243","0664308",Salton Sea Beach,Salton Sea Beach CDP,"57",U1,N,N,G4210,S,"780215","0","+33.3758448","-116.0113755","06","025","00277277","06025",Imperial,Imperial County,"06",H1,G4020,,"20940",,A,"10814595262","790216761","+33.0408143","-115.3554001"
"06","70798","02409303","0670798",Seeley,Seeley CDP,"57",U1,N,N,G4210,S,"3660150","78319","+32.7904047","-115.6850470","06","025","00277277","06025",Imperial,Imperial County,"06",H1,G4020,,"20940",,A,"10814595262","790216761","+33.0408143","-115.3554001"
"06","86020","02409615","0686020",Winterhaven,Winterhaven CDP,"57",U1,N,N,G4210,S,"630958","0","+32.7371834","-114.6377979","06","025","00277277","06025",Imperial,Imperial County,"06",H1,G4020,,"20940",,A,"10814595262","790216761","+33.0408143","-115.3554001"
"06","86972","02412325","0686972",Yuba City,Yuba City city,"25",C1,Y,N,G4110,A,"38797488","201005","+39.1385876","-121.6396607","06","101","00277315","06101",Sutter,Sutter County,"06",H1,G4020,"472","49700",,A,"1560975503","14811541","+39.0361898","-121.7039397"
"06","46170","02411046","0646170",Marysville,Marysville city,"25",C1,N,N,G4110,A,"8971193","312457","+39.1515353","-121.5833738","06","101","00277315","06101",Sutter,Sutter County,"06",H1,G4020,"472","49700",,A,"1560975503","14811541","+39.0361898","-121.7039397"
"06","41936","02410846","0641936",Live Oak,Live Oak city,"25",C1,N,N,G4110,A,"8083317","0","+39.2788019","-121.6624390","06","101","00277315","06101",Sutter,Sutter County,"06",H1,G4020,"472","49700",,A,"1560975503","14811541","+39.0361898","-121.7039397"
"06","20900","02583004","0620900",East Nicolaus,East Nicolaus CDP,"57",U1,N,N,G4210,S,"11867921","0","+38.9100443","-121.5443193","06","101","00277315","06101",Sutter,Sutter County,"06",H1,G4020,"472","49700",,A,"1560975503","14811541","+39.0361898","-121.7039397"
"06","22524","02583010","0622524",Elverta,Elverta CDP,"57",U1,N,N,G4210,S,"22900221","0","+38.7184638","-121.4454754","06","101","00277315","06101",Sutter,Sutter County,"06",H1,G4020,"472","49700",,A,"1560975503","14811541","+39.0361898","-121.7039397"
"06","46926","02583078","0646926",Meridian,Meridian CDP,"57",U1,N,N,G4210,S,"13713975","0","+39.1404373","-121.9079004","06","101","00277315","06101",Sutter,Sutter County,"06",H1,G4020,"472","49700",,A,"1560975503","14811541","+39.0361898","-121.7039397"
"06","51336","02583093","0651336",Nicolaus,Nicolaus CDP,"57",U1,N,N,G4210,S,"8108490","0","+38.8981231","-121.5728815","06","101","00277315","06101",Sutter,Sutter County,"06",H1,G4020,"472","49700",,A,"1560975503","14811541","+39.0361898","-121.7039397"
"06","57829","02583117","0657829",Plumas Lake,Plumas Lake CDP,"57",U1,N,N,G4210,S,"30658926","891526","+38.9791308","-121.5580559","06","101","00277315","06101",Sutter,Sutter County,"06",H1,G4020,"472","49700",,A,"1560975503","14811541","+39.0361898","-121.7039397"
"06","60970","02583121","0660970",Rio Oso,Rio Oso CDP,"57",U1,N,N,G4210,S,"16834414","0","+38.9518229","-121.5309739","06","101","00277315","06101",Sutter,Sutter County,"06",H1,G4020,"472","49700",,A,"1560975503","14811541","+39.0361898","-121.7039397"
"06","62168","02583123","0662168",Robbins,Robbins CDP,"57",U1,N,N,G4210,S,"6706066","22544","+38.8669477","-121.7070925","06","101","00277315","06101",Sutter,Sutter County,"06",H1,G4020,"472","49700",,A,"1560975503","14811541","+39.0361898","-121.7039397"
"06","71414","02583137","0671414",Sheridan,Sheridan CDP,"57",U1,N,N,G4210,S,"66129143","15380","+38.9731114","-121.3509460","06","101","00277315","06101",Sutter,Sutter County,"06",H1,G4020,"472","49700",,A,"1560975503","14811541","+39.0361898","-121.7039397"
"06","77378","02410039","0677378",Sutter,Sutter CDP,"57",U1,N,N,G4210,S,"7835375","0","+39.1555962","-121.7492647","06","101","00277315","06101",Sutter,Sutter County,"06",H1,G4020,"472","49700",,A,"1560975503","14811541","+39.0361898","-121.7039397"
"06","80560","02583169","0680560",Trowbridge,Trowbridge CDP,"57",U1,N,N,G4210,S,"17560536","0","+38.9263850","-121.5148455","06","101","00277315","06101",Sutter,Sutter County,"06",H1,G4020,"472","49700",,A,"1560975503","14811541","+39.0361898","-121.7039397"
"06","77392","02412019","0677392",Sutter Creek,Sutter Creek city,"25",C1,N,N,G4110,A,"6988164","0","+38.3924453","-120.7989690","06","005","01675841","06005",Amador,Amador County,"06",H1,G4020,,,,A,"1539965777","29438413","+38.4435493","-120.6538580"
"06","01514","02409693","0601514",Amador City,Amador City city,"25",C1,N,N,G4110,A,"801747","0","+38.4189949","-120.8232598","06","005","01675841","06005",Amador,Amador County,"06",H1,G4020,,,,A,"1539965777","29438413","+38.4435493","-120.6538580"
"06","36672","02410110","0636672",Ione,Ione city,"25",C1,N,N,G4110,A,"11861672","118011","+38.3628615","-120.9476845","06","005","01675841","06005",Amador,Amador County,"06",H1,G4020,,,,A,"1539965777","29438413","+38.4435493","-120.6538580"
"06","36980","02410128","0636980",Jackson,Jackson city,"25",C1,N,N,G4110,A,"9277425","0","+38.3484850","-120.7728210","06","005","01675841","06005",Amador,Amador County,"06",H1,G4020,,,,A,"1539965777","29438413","+38.4435493","-120.6538580"
"06","57834","02411446","0657834",Plymouth,Plymouth city,"25",C1,N,N,G4110,A,"6860201","32811","+38.4717408","-120.8571940","06","005","01675841","06005",Amador,Amador County,"06",H1,G4020,,,,A,"1539965777","29438413","+38.4435493","-120.6538580"
"06","01518","02812655","0601518",Amador Pines,Amador Pines CDP,"57",U1,N,N,G4210,S,"12561595","0","+38.4896313","-120.5333049","06","005","01675841","06005",Amador,Amador County,"06",H1,G4020,,,,A,"1539965777","29438413","+38.4435493","-120.6538580"
"06","08680","02586444","0608680",Buckhorn,Buckhorn CDP,"57",U1,N,N,G4210,S,"12772523","0","+38.4547969","-120.5323337","06","005","01675841","06005",Amador,Amador County,"06",H1,G4020,,,,A,"1539965777","29438413","+38.4435493","-120.6538580"
"06","08828","02582953","0608828",Buena Vista,Buena Vista CDP,"57",U1,N,N,G4210,S,"4370822","0","+38.2974871","-120.9174023","06","005","01675841","06005",Amador,Amador County,"06",H1,G4020,,,,A,"1539965777","29438413","+38.4435493","-120.6538580"
"06","10042","02582959","0610042",Camanche North Shore,Camanche North Shore CDP,"57",U2,N,N,G4210,S,"6039084","0","+38.2442182","-120.9539153","06","005","01675841","06005",Amador,Amador County,"06",H1,G4020,,,,A,"1539965777","29438413","+38.4435493","-120.6538580"
"06","10044","02582960","0610044",Camanche Village,Camanche Village CDP,"57",U1,N,N,G4210,S,"14082639","39226","+38.2664813","-120.9865750","06","005","01675841","06005",Amador,Amador County,"06",H1,G4020,,,,A,"1539965777","29438413","+38.4435493","-120.6538580"
"06","19976","02583002","0619976",Drytown,Drytown CDP,"57",U1,N,N,G4210,S,"8432611","7631","+38.4414885","-120.8605043","06","005","01675841","06005",Amador,Amador County,"06",H1,G4020,,,,A,"1539965777","29438413","+38.4435493","-120.6538580"
"06","23980","02583012","0623980",Fiddletown,Fiddletown CDP,"57",U1,N,N,G4210,S,"11797057","0","+38.5068640","-120.7601490","06","005","01675841","06005",Amador,Amador County,"06",H1,G4020,,,,A,"1539965777","29438413","+38.4435493","-120.6538580"
"06","38646","02408489","0638646",Kirkwood,Kirkwood CDP,"57",U1,N,N,G4210,S,"11290203","2525431","+38.6892650","-120.0549795","06","005","01675841","06005",Amador,Amador County,"06",H1,G4020,,,,A,"1539965777","29438413","+38.4435493","-120.6538580"
"06","42142","02812656","0642142",Lockwood,Lockwood CDP,"57",U1,N,N,G4210,S,"14082298","0","+38.4866914","-120.6034249","06","005","01675841","06005",Amador,Amador County,"06",H1,G4020,,,,A,"1539965777","29438413","+38.4435493","-120.6538580"
"06","46100","02583072","0646100",Martell,Martell CDP,"57",U1,N,N,G4210,S,"5664199","2501","+38.3673271","-120.8072042","06","005","01675841","06005",Amador,Amador County,"06",H1,G4020,,,,A,"1539965777","29438413","+38.4435493","-120.6538580"
"06","48480","02408855","0648480",Mokelumne Hill,Mokelumne Hill CDP,"57",U1,N,N,G4210,S,"7974096","6904","+38.3084841","-120.7056169","06","005","01675841","06005",Amador,Amador County,"06",H1,G4020,,,,A,"1539965777","29438413","+38.4435493","-120.6538580"
"06","57148","02583114","0657148",Pine Grove,Pine Grove CDP,"57",U1,N,N,G4210,S,"19383669","0","+38.4030395","-120.6570875","06","005","01675841","06005",Amador,Amador County,"06",H1,G4020,,,,A,"1539965777","29438413","+38.4435493","-120.6538580"
"06","57330","02583116","0657330",Pioneer,Pioneer CDP,"57",U1,N,N,G4210,S,"10199669","0","+38.4337589","-120.5860771","06","005","01675841","06005",Amador,Amador County,"06",H1,G4020,,,,A,"1539965777","29438413","+38.4435493","-120.6538580"
"06","59506","02409136","0659506",Rancho Murieta,Rancho Murieta CDP,"57",U1,N,N,G4210,S,"30776825","467881","+38.5007005","-121.0740205","06","005","01675841","06005",Amador,Amador County,"06",H1,G4020,,,,A,"1539965777","29438413","+38.4435493","-120.6538580"
"06","59896","02583119","0659896",Red Corral,Red Corral CDP,"57",U1,N,N,G4210,S,"16324174","0","+38.4121324","-120.6071021","06","005","01675841","06005",Amador,Amador County,"06",H1,G4020,,,,A,"1539965777","29438413","+38.4435493","-120.6538580"
"06","61124","02586445","0661124",River Pines,River Pines CDP,"57",U1,N,N,G4210,S,"524419","0","+38.5454580","-120.7429092","06","005","01675841","06005",Amador,Amador County,"06",H1,G4020,,,,A,"1539965777","29438413","+38.4435493","-120.6538580"
"06","83094","02583178","0683094",Volcano,Volcano CDP,"57",U1,N,N,G4210,S,"3626954","0","+38.4506137","-120.6217679","06","005","01675841","06005",Amador,Amador County,"06",H1,G4020,,,,A,"1539965777","29438413","+38.4435493","-120.6538580"
"06","83304","02409523","0683304",Wallace,Wallace CDP,"57",U1,N,N,G4210,S,"11114771","6972905","+38.2069018","-120.9569815","06","005","01675841","06005",Amador,Amador County,"06",H1,G4020,,,,A,"1539965777","29438413","+38.4435493","-120.6538580"
"06","84732","02409563","0684732",West Point,West Point CDP,"57",U1,N,N,G4210,S,"7677757","0","+38.4060578","-120.5364802","06","005","01675841","06005",Amador,Amador County,"06",H1,G4020,,,,A,"1539965777","29438413","+38.4435493","-120.6538580"
"06","39710","02411609","0639710",Lakeport,Lakeport city,"25",C1,N,N,G4110,A,"7920508","363747","+39.0383327","-122.9226333","06","033","00277281","06033",Lake,Lake County,"06",H1,G4020,,"17340",,A,"3254452700","188748214","+39.0948019","-122.7467569"
"06","13945","02409479","0613945",Clearlake,Clearlake city,"25",C1,Y,N,G4110,A,"26235110","1167608","+38.9600452","-122.6332316","06","033","00277281","06033",Lake,Lake County,"06",H1,G4020,,"17340",,A,"3254452700","188748214","+39.0948019","-122.7467569"
"06","13966","02407631","0613966",Clearlake Oaks,Clearlake Oaks CDP,"57",U1,N,N,G4210,S,"5123125","442546","+39.0206053","-122.6569387","06","033","00277281","06033",Lake,Lake County,"06",H1,G4020,,"17340",,A,"3254452700","188748214","+39.0948019","-122.7467569"
