FIPS_Code,County_FIPS_Code,County,State_FIPS_Code,State,value,month,year
06069,069,San Benito,06,CA,7322,May,2018
06069,069,San Benito,06,CA,7327,Jun,2018
06069,069,San Benito,06,CA,7327,Jul,2018
06069,069,San Benito,06,CA,7333,Aug,2018
06069,069,San Benito,06,CA,7372,Sep,2018
06069,069,San Benito,06,CA,7406,Oct,2018
06069,069,San Benito,06,CA,7424,Nov,2018
06069,069,San Benito,06,CA,7468,Dec,2018
06071,071,San Bernardino,06,CA,252055,Jan,2018
06071,071,San Bernardino,06,CA,252588,Feb,2018
06071,071,San Bernardino,06,CA,253082,Mar,2018
06071,071,San Bernardino,06,CA,253423,Apr,2018
06071,071,San Bernardino,06,CA,253853,May,2018
06071,071,San Bernardino,06,CA,254199,Jun,2018
06071,071,San Bernardino,06,CA,254752,Jul,2018
06071,071,San Bernardino,06,CA,255425,Aug,2018
06071,071,San Bernardino,06,CA,257117,Sep,2018
06071,071,San Bernardino,06,CA,257902,Oct,2018
06071,071,San Bernardino,06,CA,258605,Nov,2018
06071,071,San Bernardino,06,CA,259302,Dec,2018
06073,073,San Diego,06,CA,445833,Jan,2018
06073,073,San Diego,06,CA,446872,Feb,2018
06073,073,San Diego,06,CA,447586,Mar,2018
06073,073,San Diego,06,CA,448338,Apr,2018
06073,073,San Diego,06,CA,449198,May,2018
06073,073,San Diego,06,CA,449883,Jun,2018
06073,073,San Diego,06,CA,450767,Jul,2018
06073,073,San Diego,06,CA,451758,Aug,2018
06073,073,San Diego,06,CA,454624,Sep,2018
06073,073,San Diego,06,CA,455808,Oct,2018
06073,073,San Diego,06,CA,457000,Nov,2018
06073,073,San Diego,06,CA,458185,Dec,2018
06075,075,San Francisco,06,CA,125694,Jan,2018
06075,075,San Francisco,06,CA,125845,Feb,2018
06075,075,San Francisco,06,CA,125918,Mar,2018
06075,075,San Francisco,06,CA,126047,Apr,2018
06075,075,San Francisco,06,CA,126070,May,2018
06075,075,San Francisco,06,CA,126230,Jun,2018
06075,075,San Francisco,06,CA,126277,Jul,2018
06075,075,San Francisco,06,CA,126380,Aug,2018
06075,075,San Francisco,06,CA,127192,Sep,2018
06075,075,San Francisco,06,CA,127354,Oct,2018
06075,075,San Francisco,06,CA,127587,Nov,2018
06075,075,San Francisco,06,CA,127739,Dec,2018
06077,077,San Joaquin,06,CA,94570,Jan,2018
06077,077,San Joaquin,06,CA,94755,Feb,2018
06077,077,San Joaquin,06,CA,94905,Mar,2018
06077,077,San Joaquin,06,CA,95015,Apr,2018
06077,077,San Joaquin,06,CA,95117,May,2018
06077,077,San Joaquin,06,CA,95209,Jun,2018
06077,077,San Joaquin,06,CA,95348,Jul,2018
06077,077,San Joaquin,06,CA,95566,Aug,2018
06077,077,San Joaquin,06,CA,96140,Sep,2018
06077,077,San Joaquin,06,CA,96412,Oct,2018
06077,077,San Joaquin,06,CA,96580,Nov,2018
06077,077,San Joaquin,06,CA,96836,Dec,2018
06079,079,San Luis Obispo,06,CA,56834,Jan,2018
06079,079,San Luis Obispo,06,CA,56957,Feb,2018
06079,079,San Luis Obispo,06,CA,57078,Mar,2018
06079,079,San Luis Obispo,06,CA,57228,Apr,2018
06079,079,San Luis Obispo,06,CA,57346,May,2018
06079,079,San Luis Obispo,06,CA,57441,Jun,2018
06079,079,San Luis Obispo,06,CA,57547,Jul,2018
06079,079,San Luis Obispo,06,CA,57644,Aug,2018
06079,079,San Luis Obispo,06,CA,57964,Sep,2018
06079,079,San Luis Obispo,06,CA,58152,Oct,2018
06079,079,San Luis Obispo,06,CA,58308,Nov,2018
06079,079,San Luis Obispo,06,CA,58470,Dec,2018
06081,081,San Mateo,06,CA,106021,Jan,2018
06081,081,San Mateo,06,CA,106144,Feb,2018
06081,081,San Mateo,06,CA,106271,Mar,2018
06081,081,San Mateo,06,CA,106337,Apr,2018
06081,081,San Mateo,06,CA,106362,May,2018
06081,081,San Mateo,06,CA,106386,Jun,2018
06081,081,San Mateo,06,CA,106463,Jul,2018
06081,081,San Mateo,06,CA,106655,Aug,2018
06081,081,San Mateo,06,CA,107295,Sep,2018
06081,081,San Mateo,06,CA,107439,Oct,2018
06081,081,San Mateo,06,CA,107628,Nov,2018
06081,081,San Mateo,06,CA,107715,Dec,2018
06083,083,Santa Barbara,06,CA,67306,Jan,2018
06083,083,Santa Barbara,06,CA,67410,Feb,2018
06083,083,Santa Barbara,06,CA,67502,Mar,2018
06083,083,Santa Barbara,06,CA,67509,Apr,2018
06083,083,Santa Barbara,06,CA,67590,May,2018
06083,083,Santa Barbara,06,CA,67629,Jun,2018
06083,083,Santa Barbara,06,CA,67670,Jul,2018
06083,083,Santa Barbara,06,CA,67808,Aug,2018
06083,083,Santa Barbara,06,CA,68078,Sep,2018
06083,083,Santa Barbara,06,CA,68230,Oct,2018
06083,083,Santa Barbara,06,CA,68392,Nov,2018
06083,083,Santa Barbara,06,CA,68552,Dec,2018
06085,085,Santa Clara,06,CA,229918,Jan,2018
06085,085,Santa Clara,06,CA,230228,Feb,2018
06085,085,Santa Clara,06,CA,230500,Mar,2018
06085,085,Santa Clara,06,CA,230462,Apr,2018
06085,085,Santa Clara,06,CA,230577,May,2018
06085,085,Santa Clara,06,CA,230731,Jun,2018
06085,085,Santa Clara,06,CA,230912,Jul,2018
06085,085,Santa Clara,06,CA,231137,Aug,2018
06085,085,Santa Clara,06,CA,232303,Sep,2018
06085,085,Santa Clara,06,CA,232538,Oct,2018
06085,085,Santa Clara,06,CA,232797,Nov,2018
06085,085,Santa Clara,06,CA,233038,Dec,2018
06087,087,Santa Cruz,06,CA,44974,Jan,2018
06087,087,Santa Cruz,06,CA,45088,Feb,2018
06087,087,Santa Cruz,06,CA,45240,Mar,2018
06087,087,Santa Cruz,06,CA,45331,Apr,2018
06087,087,Santa Cruz,06,CA,45455,May,2018
06087,087,Santa Cruz,06,CA,45572,Jun,2018
06087,087,Santa Cruz,06,CA,45677,Jul,2018
06087,087,Santa Cruz,06,CA,45776,Aug,2018
06087,087,Santa Cruz,06,CA,46069,Sep,2018
06087,087,Santa Cruz,06,CA,46248,Oct,2018
06087,087,Santa Cruz,06,CA,46427,Nov,2018
06087,087,Santa Cruz,06,CA,46554,Dec,2018
06089,089,Shasta,06,CA,45829,Jan,2018
06089,089,Shasta,06,CA,45850,Feb,2018
06089,089,Shasta,06,CA,45882,Mar,2018
06089,089,Shasta,06,CA,45899,Apr,2018
06089,089,Shasta,06,CA,45922,May,2018
06089,089,Shasta,06,CA,45900,Jun,2018
06089,089,Shasta,06,CA,45908,Jul,2018
06089,089,Shasta,06,CA,45942,Aug,2018
06089,089,Shasta,06,CA,46077,Sep,2018
06089,089,Shasta,06,CA,46072,Oct,2018
06089,089,Shasta,06,CA,46109,Nov,2018
06089,089,Shasta,06,CA,46166,Dec,2018
06091,091,Sierra,06,CA,804,Jan,2018
06091,091,Sierra,06,CA,805,Feb,2018
06091,091,Sierra,06,CA,804,Mar,2018
06091,091,Sierra,06,CA,802,Apr,2018
06091,091,Sierra,06,CA,800,May,2018
06091,091,Sierra,06,CA,795,Jun,2018
06091,091,Sierra,06,CA,796,Jul,2018
06091,091,Sierra,06,CA,798,Aug,2018
06091,091,Sierra,06,CA,801,Sep,2018
06091,091,Sierra,06,CA,808,Oct,2018
06091,091,Sierra,06,CA,806,Nov,2018
06091,091,Sierra,06,CA,808,Dec,2018
06093,093,Siskiyou,06,CA,12230,Jan,2018
06093,093,Siskiyou,06,CA,12266,Feb,2018
06093,093,Siskiyou,06,CA,12295,Mar,2018
06093,093,Siskiyou,06,CA,12311,Apr,2018
06093,093,Siskiyou,06,CA,12329,May,2018
06093,093,Siskiyou,06,CA,12325,Jun,2018
06093,093,Siskiyou,06,CA,12332,Jul,2018
06093,093,Siskiyou,06,CA,12368,Aug,2018
06093,093,Siskiyou,06,CA,12442,Sep,2018
06093,093,Siskiyou,06,CA,12461,Oct,2018
06093,093,Siskiyou,06,CA,12461,Nov,2018
06093,093,Siskiyou,06,CA,12472,Dec,2018
06095,095,Solano,06,CA,66770,Jan,2018
06095,095,Solano,06,CA,66890,Feb,2018
06095,095,Solano,06,CA,67061,Mar,2018
06095,095,Solano,06,CA,67260,Apr,2018
06095,095,Solano,06,CA,67372,May,2018
06095,095,Solano,06,CA,67434,Jun,2018
06095,095,Solano,06,CA,67612,Jul,2018
06095,095,Solano,06,CA,67823,Aug,2018
06095,095,Solano,06,CA,68222,Sep,2018
06095,095,Solano,06,CA,68433,Oct,2018
06095,095,Solano,06,CA,68545,Nov,2018
06095,095,Solano,06,CA,68699,Dec,2018
06097,097,Sonoma,06,CA,93975,Jan,2018
06097,097,Sonoma,06,CA,94012,Feb,2018
06097,097,Sonoma,06,CA,94046,Mar,2018
06097,097,Sonoma,06,CA,94002,Apr,2018
06097,097,Sonoma,06,CA,94088,May,2018
06097,097,Sonoma,06,CA,94017,Jun,2018
06097,097,Sonoma,06,CA,94154,Jul,2018
06097,097,Sonoma,06,CA,94376,Aug,2018
06097,097,Sonoma,06,CA,94767,Sep,2018
06097,097,Sonoma,06,CA,94926,Oct,2018
06097,097,Sonoma,06,CA,95085,Nov,2018
06097,097,Sonoma,06,CA,95284,Dec,2018
06099,099,Stanislaus,06,CA,76814,Jan,2018
06099,099,Stanislaus,06,CA,76894,Feb,2018
06099,099,Stanislaus,06,CA,77006,Mar,2018
06099,099,Stanislaus,06,CA,77129,Apr,2018
06099,099,Stanislaus,06,CA,77194,May,2018
06099,099,Stanislaus,06,CA,77285,Jun,2018
06099,099,Stanislaus,06,CA,77401,Jul,2018
06099,099,Stanislaus,06,CA,77575,Aug,2018
06099,099,Stanislaus,06,CA,77996,Sep,2018
06099,099,Stanislaus,06,CA,78189,Oct,2018
06099,099,Stanislaus,06,CA,78299,Nov,2018
06099,099,Stanislaus,06,CA,78493,Dec,2018
06101,101,Sutter,06,CA,15201,Jan,2018
06101,101,Sutter,06,CA,15235,Feb,2018
06101,101,Sutter,06,CA,15237,Mar,2018
06101,101,Sutter,06,CA,15228,Apr,2018
06101,101,Sutter,06,CA,15246,May,2018
06101,101,Sutter,06,CA,15260,Jun,2018
06101,101,Sutter,06,CA,15304,Jul,2018
06101,101,Sutter,06,CA,15328,Aug,2018
06101,101,Sutter,06,CA,15403,Sep,2018
06101,101,Sutter,06,CA,15424,Oct,2018
06101,101,Sutter,06,CA,15463,Nov,2018
06101,101,Sutter,06,CA,15477,Dec,2018
06103,103,Tehama,06,CA,11689,Jan,2018
06103,103,Tehama,06,CA,11707,Feb,2018
06103,103,Tehama,06,CA,11682,Mar,2018
06103,103,Tehama,06,CA,11676,Apr,2018
06103,103,Tehama,06,CA,11668,May,2018
06103,103,Tehama,06,CA,11664,Jun,2018
06103,103,Tehama,06,CA,11689,Jul,2018
06103,103,Tehama,06,CA,11698,Aug,2018
06103,103,Tehama,06,CA,11753,Sep,2018
06103,103,Tehama,06,CA,11770,Oct,2018
06103,103,Tehama,06,CA,11817,Nov,2018
06103,103,Tehama,06,CA,11831,Dec,2018
06105,105,Trinity,06,CA,3275,Jan,2018
06105,105,Trinity,06,CA,3274,Feb,2018
06105,105,Trinity,06,CA,3285,Mar,2018
06105,105,Trinity,06,CA,3277,Apr,2018
06105,105,Trinity,06,CA,3278,May,2018
06105,105,Trinity,06,CA,3262,Jun,2018
06105,105,Trinity,06,CA,3268,Jul,2018
06105,105,Trinity,06,CA,3271,Aug,2018
06105,105,Trinity,06,CA,3280,Sep,2018
06105,105,Trinity,06,CA,3281,Oct,2018
06105,105,Trinity,06,CA,3277,Nov,2018
06105,105,Trinity,06,CA,3274,Dec,2018
06107,107,Tulare,06,CA,54656,Jan,2018
06107,107,Tulare,06,CA,54724,Feb,2018
06107,107,Tulare,06,CA,54820,Mar,2018
06107,107,Tulare,06,CA,54884,Apr,2018
06107,107,Tulare,06,CA,54927,May,2018
06107,107,Tulare,06,CA,54918,Jun,2018
06107,107,Tulare,06,CA,55055,Jul,2018
06107,107,Tulare,06,CA,55138,Aug,2018
06107,107,Tulare,06,CA,55470,Sep,2018
06107,107,Tulare,06,CA,55638,Oct,2018
06107,107,Tulare,06,CA,55739,Nov,2018
06107,107,Tulare,06,CA,55859,Dec,2018
06109,109,Tuolumne,06,CA,14105,Jan,2018
06109,109,Tuolumne,06,CA,14130,Feb,2018
06109,109,Tuolumne,06,CA,14160,Mar,2018
06109,109,Tuolumne,06,CA,14163,Apr,2018
06109,109,Tuolumne,06,CA,14168,May,2018
06109,109,Tuolumne,06,CA,14183,Jun,2018
06109,109,Tuolumne,06,CA,14228,Jul,2018
06109,109,Tuolumne,06,CA,14257,Aug,2018
06109,109,Tuolumne,06,CA,14309,Sep,2018
06109,109,Tuolumne,06,CA,14324,Oct,2018
06109,109,Tuolumne,06,CA,14340,Nov,2018
06109,109,Tuolumne,06,CA,14365,Dec,2018
06111,111,Ventura,06,CA,129979,Jan,2018
06111,111,Ventura,06,CA,130169,Feb,2018
06111,111,Ventura,06,CA,130451,Mar,2018
06111,111,Ventura,06,CA,130688,Apr,2018
06111,111,Ventura,06,CA,130861,May,2018
06111,111,Ventura,06,CA,130975,Jun,2018
06111,111,Ventura,06,CA,131347,Jul,2018
06111,111,Ventura,06,CA,131635,Aug,2018
06111,111,Ventura,06,CA,132448,Sep,2018
06111,111,Ventura,06,CA,132736,Oct,2018
06111,111,Ventura,06,CA,133029,Nov,2018
06111,111,Ventura,06,CA,133371,Dec,2018
06113,113,Yolo,06,CA,27202,Jan,2018
06113,113,Yolo,06,CA,27246,Feb,2018
06113,113,Yolo,06,CA,27353,Mar,2018
06113,113,Yolo,06,CA,27417,Apr,2018
06113,113,Yolo,06,CA,27477,May,2018
06113,113,Yolo,06,CA,27513,Jun,2018
06113,113,Yolo,06,CA,27586,Jul,2018
06113,113,Yolo,06,CA,27640,Aug,2018
06113,113,Yolo,06,CA,27763,Sep,2018
06113,113,Yolo,06,CA,27849,Oct,2018
06113,113,Yolo,06,CA,27951,Nov,2018
06113,113,Yolo,06,CA,27913,Dec,2018
06115,115,Yuba,06,CA,10831,Jan,2018
06115,115,Yuba,06,CA,10844,Feb,2018
06115,115,Yuba,06,CA,10858,Mar,2018
06115,115,Yuba,06,CA,10846,Apr,2018
06115,115,Yuba,06,CA,10848,May,2018
06115,115,Yuba,06,CA,10849,Jun,2018
06115,115,Yuba,06,CA,10819,Jul,2018
06115,115,Yuba,06,CA,10833,Aug,2018
06115,115,Yuba,06,CA,10892,Sep,2018
06115,115,Yuba,06,CA,10880,Oct,2018
06115,115,Yuba,06,CA,10911,Nov,2018
06115,115,Yuba,06,CA,10929,Dec,2018
06001,001,Alameda,06,CA,209647,Jan,2019
06001,001,Alameda,06,CA,209989,Feb,2019
06001,001,Alameda,06,CA,210506,Mar,2019
06001,001,Alameda,06,CA,210643,Apr,2019
06001,001,Alameda,06,CA,210676,May,2019
06001,001,Alameda,06,CA,210998,Jun,2019
06001,001,Alameda,06,CA,211200,Jul,2019
06001,001,Alameda,06,CA,211390,Aug,2019
06001,001,Alameda,06,CA,212766,Sep,2019
06001,001,Alameda,06,CA,213184,Oct,2019
06001,001,Alameda,06,CA,213252,Nov,2019
06001,001,Alameda,06,CA,213526,Dec,2019
06003,003,Alpine,06,CA,234,Jan,2019
06003,003,Alpine,06,CA,238,Feb,2019
06003,003,Alpine,06,CA,242,Mar,2019
06003,003,Alpine,06,CA,236,Apr,2019
06003,003,Alpine,06,CA,238,May,2019
06003,003,Alpine,06,CA,240,Jun,2019
06003,003,Alpine,06,CA,243,Jul,2019
06003,003,Alpine,06,CA,244,Aug,2019
06003,003,Alpine,06,CA,243,Sep,2019
06003,003,Alpine,06,CA,243,Oct,2019
06003,003,Alpine,06,CA,243,Nov,2019
06003,003,Alpine,06,CA,243,Dec,2019
06005,005,Amador,06,CA,10452,Jan,2019
06005,005,Amador,06,CA,10470,Feb,2019
06005,005,Amador,06,CA,10502,Mar,2019
06005,005,Amador,06,CA,10560,Apr,2019
06005,005,Amador,06,CA,10562,May,2019
06005,005,Amador,06,CA,10575,Jun,2019
06005,005,Amador,06,CA,10609,Jul,2019
06005,005,Amador,06,CA,10635,Aug,2019
06005,005,Amador,06,CA,10675,Sep,2019
06005,005,Amador,06,CA,10691,Oct,2019
06005,005,Amador,06,CA,10698,Nov,2019
06005,005,Amador,06,CA,10708,Dec,2019
06007,007,Butte,06,CA,47385,Jan,2019
06007,007,Butte,06,CA,46451,Feb,2019
06007,007,Butte,06,CA,45945,Mar,2019
06007,007,Butte,06,CA,45436,Apr,2019
06007,007,Butte,06,CA,44898,May,2019
06007,007,Butte,06,CA,44532,Jun,2019
06007,007,Butte,06,CA,43477,Jul,2019
06007,007,Butte,06,CA,43108,Aug,2019
06007,007,Butte,06,CA,43142,Sep,2019
06007,007,Butte,06,CA,43091,Oct,2019
06007,007,Butte,06,CA,42910,Nov,2019
06007,007,Butte,06,CA,42856,Dec,2019
06009,009,Calaveras,06,CA,12132,Jan,2019
06009,009,Calaveras,06,CA,12150,Feb,2019
06009,009,Calaveras,06,CA,12198,Mar,2019
06009,009,Calaveras,06,CA,12205,Apr,2019
06009,009,Calaveras,06,CA,12200,May,2019
06009,009,Calaveras,06,CA,12213,Jun,2019
06009,009,Calaveras,06,CA,12219,Jul,2019
06009,009,Calaveras,06,CA,12227,Aug,2019
06009,009,Calaveras,06,CA,12273,Sep,2019
06009,009,Calaveras,06,CA,12295,Oct,2019
06009,009,Calaveras,06,CA,12288,Nov,2019
06009,009,Calaveras,06,CA,12293,Dec,2019
06011,011,Colusa,06,CA,3347,Jan,2019
06011,011,Colusa,06,CA,3357,Feb,2019
06011,011,Colusa,06,CA,3353,Mar,2019
06011,011,Colusa,06,CA,3357,Apr,2019
06011,011,Colusa,06,CA,3381,May,2019
06011,011,Colusa,06,CA,3382,Jun,2019
06011,011,Colusa,06,CA,3391,Jul,2019
06011,011,Colusa,06,CA,3394,Aug,2019
06011,011,Colusa,06,CA,3417,Sep,2019
06011,011,Colusa,06,CA,3424,Oct,2019
06011,011,Colusa,06,CA,3402,Nov,2019
06011,011,Colusa,06,CA,3408,Dec,2019
06013,013,Contra Costa,06,CA,171162,Jan,2019
06013,013,Contra Costa,06,CA,171415,Feb,2019
06013,013,Contra Costa,06,CA,171996,Mar,2019
06013,013,Contra Costa,06,CA,172170,Apr,2019
06013,013,Contra Costa,06,CA,172162,May,2019
06013,013,Contra Costa,06,CA,172445,Jun,2019
06013,013,Contra Costa,06,CA,172735,Jul,2019
06013,013,Contra Costa,06,CA,172850,Aug,2019
06013,013,Contra Costa,06,CA,173808,Sep,2019
06013,013,Contra Costa,06,CA,174323,Oct,2019
06013,013,Contra Costa,06,CA,174589,Nov,2019
06013,013,Contra Costa,06,CA,174955,Dec,2019
06015,015,Del Norte,06,CA,5741,Jan,2019
06015,015,Del Norte,06,CA,5754,Feb,2019
06015,015,Del Norte,06,CA,5749,Mar,2019
06015,015,Del Norte,06,CA,5757,Apr,2019
06015,015,Del Norte,06,CA,5750,May,2019
06015,015,Del Norte,06,CA,5746,Jun,2019
06015,015,Del Norte,06,CA,5749,Jul,2019
06015,015,Del Norte,06,CA,5762,Aug,2019
06015,015,Del Norte,06,CA,5794,Sep,2019
06015,015,Del Norte,06,CA,5810,Oct,2019
06015,015,Del Norte,06,CA,5831,Nov,2019
06015,015,Del Norte,06,CA,5837,Dec,2019
06017,017,El Dorado,06,CA,39793,Jan,2019
06017,017,El Dorado,06,CA,39911,Feb,2019
06017,017,El Dorado,06,CA,40062,Mar,2019
06017,017,El Dorado,06,CA,40190,Apr,2019
06017,017,El Dorado,06,CA,40311,May,2019
06017,017,El Dorado,06,CA,40425,Jun,2019
06017,017,El Dorado,06,CA,40570,Jul,2019
06017,017,El Dorado,06,CA,40627,Aug,2019
06017,017,El Dorado,06,CA,40859,Sep,2019
06017,017,El Dorado,06,CA,40977,Oct,2019
06017,017,El Dorado,06,CA,41125,Nov,2019
06017,017,El Dorado,06,CA,41195,Dec,2019
06019,019,Fresno,06,CA,123316,Jan,2019
06019,019,Fresno,06,CA,123495,Feb,2019
06019,019,Fresno,06,CA,123872,Mar,2019
06019,019,Fresno,06,CA,124061,Apr,2019
06019,019,Fresno,06,CA,124188,May,2019
06019,019,Fresno,06,CA,124437,Jun,2019
06019,019,Fresno,06,CA,124657,Jul,2019
06019,019,Fresno,06,CA,124909,Aug,2019
06019,019,Fresno,06,CA,125818,Sep,2019
06019,019,Fresno,06,CA,126113,Oct,2019
06019,019,Fresno,06,CA,126418,Nov,2019
06019,019,Fresno,06,CA,126723,Dec,2019
06021,021,Glenn,06,CA,5237,Jan,2019
06021,021,Glenn,06,CA,5249,Feb,2019
06021,021,Glenn,06,CA,5274,Mar,2019
06021,021,Glenn,06,CA,5299,Apr,2019
06021,021,Glenn,06,CA,5314,May,2019
06021,021,Glenn,06,CA,5331,Jun,2019
06021,021,Glenn,06,CA,5365,Jul,2019
06021,021,Glenn,06,CA,5380,Aug,2019
06021,021,Glenn,06,CA,5409,Sep,2019
06021,021,Glenn,06,CA,5433,Oct,2019
06021,021,Glenn,06,CA,5437,Nov,2019
06021,021,Glenn,06,CA,5463,Dec,2019
06023,023,Humboldt,06,CA,26543,Jan,2019
06023,023,Humboldt,06,CA,26565,Feb,2019
06023,023,Humboldt,06,CA,26612,Mar,2019
06023,023,Humboldt,06,CA,26637,Apr,2019
06023,023,Humboldt,06,CA,26633,May,2019
06023,023,Humboldt,06,CA,26654,Jun,2019
06023,023,Humboldt,06,CA,26689,Jul,2019
06023,023,Humboldt,06,CA,26726,Aug,2019
06023,023,Humboldt,06,CA,26847,Sep,2019
06023,023,Humboldt,06,CA,26845,Oct,2019
06023,023,Humboldt,06,CA,26926,Nov,2019
06023,023,Humboldt,06,CA,26950,Dec,2019
06025,025,Imperial,06,CA,25912,Jan,2019
06025,025,Imperial,06,CA,25982,Feb,2019
06025,025,Imperial,06,CA,26055,Mar,2019
06025,025,Imperial,06,CA,26107,Apr,2019
06025,025,Imperial,06,CA,26160,May,2019
06025,025,Imperial,06,CA,26220,Jun,2019
06025,025,Imperial,06,CA,26261,Jul,2019
06025,025,Imperial,06,CA,26319,Aug,2019
06025,025,Imperial,06,CA,26564,Sep,2019
06025,025,Imperial,06,CA,26631,Oct,2019
06025,025,Imperial,06,CA,26726,Nov,2019
06025,025,Imperial,06,CA,26820,Dec,2019
06027,027,Inyo,06,CA,4361,Jan,2019
06027,027,Inyo,06,CA,4363,Feb,2019
06027,027,Inyo,06,CA,4379,Mar,2019
06027,027,Inyo,06,CA,4388,Apr,2019
06027,027,Inyo,06,CA,4385,May,2019
06027,027,Inyo,06,CA,4389,Jun,2019
06027,027,Inyo,06,CA,4390,Jul,2019
06027,027,Inyo,06,CA,4393,Aug,2019
06027,027,Inyo,06,CA,4412,Sep,2019
06027,027,Inyo,06,CA,4429,Oct,2019
06027,027,Inyo,06,CA,4450,Nov,2019
06027,027,Inyo,06,CA,4455,Dec,2019
06029,029,Kern,06,CA,105718,Jan,2019
06029,029,Kern,06,CA,105927,Feb,2019
06029,029,Kern,06,CA,106148,Mar,2019
06029,029,Kern,06,CA,106330,Apr,2019
06029,029,Kern,06,CA,106420,May,2019
06029,029,Kern,06,CA,106583,Jun,2019
06029,029,Kern,06,CA,106727,Jul,2019
06029,029,Kern,06,CA,106878,Aug,2019
06029,029,Kern,06,CA,107518,Sep,2019
06029,029,Kern,06,CA,107799,Oct,2019
06029,029,Kern,06,CA,107983,Nov,2019
06029,029,Kern,06,CA,108117,Dec,2019
06031,031,Kings,06,CA,15345,Jan,2019
06031,031,Kings,06,CA,15385,Feb,2019
06031,031,Kings,06,CA,15399,Mar,2019
06031,031,Kings,06,CA,15422,Apr,2019
06031,031,Kings,06,CA,15457,May,2019
06031,031,Kings,06,CA,15518,Jun,2019
06031,031,Kings,06,CA,15564,Jul,2019
06031,031,Kings,06,CA,15588,Aug,2019
06031,031,Kings,06,CA,15705,Sep,2019
06031,031,Kings,06,CA,15714,Oct,2019
06031,031,Kings,06,CA,15738,Nov,2019
06031,031,Kings,06,CA,15769,Dec,2019
06033,033,Lake,06,CA,15717,Jan,2019
06033,033,Lake,06,CA,15732,Feb,2019
06033,033,Lake,06,CA,15780,Mar,2019
06033,033,Lake,06,CA,15757,Apr,2019
06033,033,Lake,06,CA,15718,May,2019
06033,033,Lake,06,CA,15757,Jun,2019
06033,033,Lake,06,CA,15761,Jul,2019
06033,033,Lake,06,CA,15777,Aug,2019
06033,033,Lake,06,CA,15884,Sep,2019
06033,033,Lake,06,CA,15901,Oct,2019
06033,033,Lake,06,CA,15884,Nov,2019
06033,033,Lake,06,CA,15897,Dec,2019
06035,035,Lassen,06,CA,4896,Jan,2019
06035,035,Lassen,06,CA,4915,Feb,2019
06035,035,Lassen,06,CA,4937,Mar,2019
06035,035,Lassen,06,CA,4945,Apr,2019
06035,035,Lassen,06,CA,4962,May,2019
06035,035,Lassen,06,CA,4967,Jun,2019
06035,035,Lassen,06,CA,4991,Jul,2019
06035,035,Lassen,06,CA,4985,Aug,2019
06035,035,Lassen,06,CA,5014,Sep,2019
06035,035,Lassen,06,CA,5037,Oct,2019
06035,035,Lassen,06,CA,5048,Nov,2019
06035,035,Lassen,06,CA,5054,Dec,2019
06037,037,Los Angeles,06,CA,1305159,Jan,2019
06037,037,Los Angeles,06,CA,1306917,Feb,2019
06037,037,Los Angeles,06,CA,1310191,Mar,2019
06037,037,Los Angeles,06,CA,1311285,Apr,2019
06037,037,Los Angeles,06,CA,1311878,May,2019
06037,037,Los Angeles,06,CA,1313883,Jun,2019
06037,037,Los Angeles,06,CA,1315436,Jul,2019
06037,037,Los Angeles,06,CA,1316711,Aug,2019
06037,037,Los Angeles,06,CA,1325978,Sep,2019
06037,037,Los Angeles,06,CA,1328907,Oct,2019
06037,037,Los Angeles,06,CA,1330386,Nov,2019
06037,037,Los Angeles,06,CA,1332593,Dec,2019
06039,039,Madera,06,CA,21784,Jan,2019
06039,039,Madera,06,CA,21842,Feb,2019
06039,039,Madera,06,CA,21895,Mar,2019
06039,039,Madera,06,CA,21895,Apr,2019
06039,039,Madera,06,CA,21900,May,2019
06039,039,Madera,06,CA,21957,Jun,2019
06039,039,Madera,06,CA,21975,Jul,2019
06039,039,Madera,06,CA,22006,Aug,2019
06039,039,Madera,06,CA,22160,Sep,2019
06039,039,Madera,06,CA,22200,Oct,2019
06039,039,Madera,06,CA,22225,Nov,2019
06039,039,Madera,06,CA,22262,Dec,2019
06041,041,Marin,06,CA,52796,Jan,2019
06041,041,Marin,06,CA,52867,Feb,2019
06041,041,Marin,06,CA,52998,Mar,2019
06041,041,Marin,06,CA,52994,Apr,2019
06041,041,Marin,06,CA,53017,May,2019
06041,041,Marin,06,CA,53092,Jun,2019
06041,041,Marin,06,CA,53185,Jul,2019
06041,041,Marin,06,CA,53145,Aug,2019
06041,041,Marin,06,CA,53417,Sep,2019
06041,041,Marin,06,CA,53542,Oct,2019
06041,041,Marin,06,CA,53598,Nov,2019
06041,041,Marin,06,CA,53685,Dec,2019
06043,043,Mariposa,06,CA,4054,Jan,2019
06043,043,Mariposa,06,CA,4067,Feb,2019
06043,043,Mariposa,06,CA,4075,Mar,2019
06043,043,Mariposa,06,CA,4085,Apr,2019
06043,043,Mariposa,06,CA,4083,May,2019
06043,043,Mariposa,06,CA,4100,Jun,2019
06043,043,Mariposa,06,CA,4100,Jul,2019
06043,043,Mariposa,06,CA,4088,Aug,2019
06043,043,Mariposa,06,CA,4111,Sep,2019
06043,043,Mariposa,06,CA,4121,Oct,2019
06043,043,Mariposa,06,CA,4127,Nov,2019
06043,043,Mariposa,06,CA,4141,Dec,2019
06045,045,Mendocino,06,CA,21161,Jan,2019
06045,045,Mendocino,06,CA,21229,Feb,2019
